stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
CPRT,"Copart, Inc.",83.62609965131944,1126.604509800256,13.471924608437488,0.649320559202523,36.76,-3.300349566024188
ADSK,"Autodesk, Inc.",114.89687965447366,376.40386253357184,3.2760146634575387,0.7100997520302357,55.58,-4.5344679291065395
PCAR,PACCAR Inc,80.79104130176837,233.24872524311678,2.8870617519570376,0.5284227782293506,10.17,-3.1884624442690543
COIN,"Coinbase Global, Inc.",nan,nan,nan,nan,36.36,nan
KDP,Keurig Dr Pepper Inc.,71.88899987162094,355.0464564739683,4.9388147993157325,0.3403178707856183,23.16,-2.8371385311221275
POST,"Post Holdings, Inc.",86.95346633015207,380.71812923657353,4.3784123313846015,0.3555754811719983,21.46,-3.4316659041085438
PAYX,"Paychex, Inc.",75.9246560852821,321.2871649508525,4.231657823908585,0.6539057849456084,27.88,-2.9964079014372986
KHC,The Kraft Heinz Company,82.42271668320171,-27.989046252046297,-0.3395792735105351,0.3484204603556204,23.03,-3.400695008169101
FTNT,"Fortinet, Inc.",125.63501896812235,1368.9331742261227,10.896111493989308,0.5806865686609756,44.49,-4.95825444517597
ODFL,"Old Dominion Freight Line, Inc.",96.16075894274192,823.1029548144212,8.559655350729194,0.57265517365279,34.15,-3.7950367214122194
TTD,"The Trade Desk, Inc.",194.21045144538397,3354.152875419163,17.27071252065145,0.5497612226997575,203.86,-8.607451145528428
MCHP,Microchip Technology Incorporated,117.42211401054035,309.2341558357355,2.6335257071591918,0.7369301928321412,31.99,-4.634127678226772
EA,Electronic Arts Inc.,91.05565092145397,307.56769315297873,3.37779907167202,0.5003667076988154,34.96,-3.5935608530790675
FAST,Fastenal Company,83.74579074218896,293.79614528543266,3.5081899959591136,0.5728955160525485,33.8,-3.3050732401098535
IDXX,"IDEXX Laboratories, Inc.",98.97421478375782,680.7580763293852,6.8781356620684315,0.6224685188129728,48.07,-3.9060712884031545
EXC,Exelon Corporation,77.9297683014556,131.37244783512728,1.6857800388542084,0.41220812860868883,15.69,-3.075540747044951
MPWR,"Monolithic Power Systems, Inc.",133.868107124178,2041.0740481794533,15.24690303035452,0.7531546412614581,108.73,-5.283177753044825
TEAM,Atlassian Corporation,151.4587312683788,685.8095441545759,4.528029110050769,0.5190619217573746,-142.26,-6.403943007993996
VRSK,"Verisk Analytics, Inc.",72.17279929568078,335.28054136138917,4.645524971087746,0.6041134220000685,43.08,-2.8483388299515493
GEHC,GE HealthCare Technologies Inc.,nan,nan,nan,nan,24.42,nan
NDAQ,"Nasdaq, Inc.",74.95852698398679,472.00408522592386,6.2968698054426415,0.6059688023985133,41.04,-2.9582790902948677
ACGL,Arch Capital Group Ltd.,82.98624474535987,490.03050455759336,5.904960587880959,0.4299320426581797,7.69,-3.2750973436916024
SMCI,"Super Micro Computer, Inc.",191.41678800904734,2143.757545325208,11.19942282817891,0.3959024379822418,28.01,-7.554367785529454
CTSH,Cognizant Technology Solutions Corporation,89.21106408504511,84.10413849558974,0.9427545715115905,0.6130854362482331,17.5,-3.520763229006929
JD,"JD.com, Inc.",151.52252182847457,-15.384465734337738,-0.1015325348911045,0.4758284584901324,9.28,-5.979918844052014
DDOG,"Datadog, Inc.",nan,nan,nan,nan,248.38,nan
BKR,Baker Hughes Company,126.1161732508595,-6.559541397608496,-0.05201189687670603,0.36868676388268357,17.98,-4.977243460983755
ALNY,"Alnylam Pharmaceuticals, Inc.",178.52908441424086,295.4452311238056,1.6548857128415242,0.3362035901186093,-472.18,-7.045747544438288
CCEP,Coca-Cola Europacific Partners PLC,84.05092999566922,201.2227411295065,2.3940572833622973,0.4342018760868018,20.16,-3.3171157269291545
FANG,"Diamondback Energy, Inc.",158.18635182479827,198.8502224108392,1.2570630785586283,0.3197251786402992,10.22,-6.242910524019464
XEL,Xcel Energy Inc.,67.58043654387629,166.53195071646084,2.4642035363050776,0.334945552640701,18.35,-2.667098732922769
MRNA,"Moderna, Inc.",175.41078738116255,339.0322687491085,1.9327903021859265,0.2322083273046625,-5.32,-9.156937999088449
CSGP,"CoStar Group, Inc.",98.56002975734087,435.4195232349892,4.417810387304176,0.5938934653043498,149.71,-3.8897252507679134
ON,ON Semiconductor Corporation,151.85725897036576,685.0997040006989,4.5114715532590575,0.653418394611902,17.04,-5.993129427656642
BIDU,"Baidu, Inc.",141.0592603684781,-59.98329224262763,-0.42523469984131457,0.48774798164346944,11.17,-5.566980532177126
